Longitud;Latitud;Metros;Precio;Preciom2
-70,629;-33,4531;70;106903166;1527188,086
-70,63284;-33,44898;55;84000000;1527272,727
-70,63437;-33,45389;47;71784778;1527335,702
-70,675;-33,44;35;53460000;1527428,571
-70,63428;-33,45389;47;71789405;1527434,149
-70,65649;-33,44014;75;114563142;1527508,56
-70,6338;-33,455;50;76382092;1527641,84
-70,65893;-33,43608;34;51942674;1527725,706
-70,63203;-33,449;50;76387845;1527756,9
-70,64981;-33,46588;40;61110597;1527764,925
-70,64981;-33,46588;40;61110597;1527764,925
-70,6498;-33,4659;40;61110597;1527764,925
-70,6589;-33,4563;36;55000000;1527777,778
-70,65748;-33,43209;36;55000000;1527777,778
-70,65881;-33,43445;36;55000000;1527777,778
-70,65881;-33,43445;36;55000000;1527777,778
-70,64691;-33,43566;72;110000000;1527777,778
-70,65881;-33,43445;36;55000000;1527777,778
-70,65881;-33,43445;36;55000000;1527777,778
-70,65881;-33,43445;36;55000000;1527777,778
-70,65881;-33,43445;36;55000000;1527777,778
-70,65881;-33,43445;36;55000000;1527777,778
-70,65826;-33,43209;36;55000000;1527777,778
-70,65606;-33,45063;36;55000000;1527777,778
-70,6498;-33,4659;40;61114536;1527863,4
-70,6412722;-33,4504694;46;70283622;1527904,826
-70,6464;-33,447;50;76396872;1527937,44
-70,63437;-33,45389;47;71817172;1528024,936
-70,63428;-33,45389;47;71817172;1528024,936
-70,6442;-33,44528;58;88626908;1528050,138
-70,63968;-33,44799;60;91687426;1528123,767
-70,6429;-33,4454;60;91687426;1528123,767
-70,63968;-33,44799;60;91687426;1528123,767
-70,639679;-33,4479904;60;91687426;1528123,767
-70,6507;-33,4511;45;68765570;1528123,778
-70,63203;-33,449;45;68765625;1528125
-70,65247;-33,45731;50;76406725;1528134,5
-70,6598;-33,453;47;71831060;1528320,426
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,6541;-33,4365;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,66651;-33,45007;70;107000000;1528571,429
-70,6665115;-33,4500694;70;107000000;1528571,429
-70,63428;-33,45389;47;71854212;1528813,021
-70,63428;-33,45389;47;71854212;1528813,021
-70,63437;-33,45389;47;71854212;1528813,021
-70,6662;-33,4524;65;99372990;1528815,231
-70,63428;-33,45389;47;71859226;1528919,702
-70,63437;-33,45389;47;71859226;1528919,702
-70,64415;-33,44526;60;91737060;1528951
-70,6492;-33,45;60;91744255;1529070,917
-70,6468515;-33,4483047;50;76453558;1529071,16
-70,6288006;-33,4612625;50;76453558;1529071,16
-70,6457893;-33,448251;50;76453558;1529071,16
-70,675;-33,4431;54;82572617;1529122,537
-70,6398;-33,44958;57;87167004;1529245,684
-70,65826;-33,43209;34;51994590;1529252,647
-70,6321;-33,4532;51;77995318;1529319,961
-70,64796;-33,44696;34;51998467;1529366,676
-70,64001;-33,45072;32;48940067;1529377,094
-70,64668;-33,44742;87;133058816;1529411,678
-70,6398905;-33,4494897;57;87183882;1529541,789
-70,642869;-33,45062;57;87183882;1529541,789
-70,64865;-33,46894;44;67300434;1529555,318
-70,64839;-33,44717;35;53536918;1529626,229
-70,6387;-33,4479;51;78016937;1529743,863
-70,63374;-33,44402;33;50482884;1529784,364
-70,64877;-33,44897;47;71900000;1529787,234
-70,6426;-33,44877;47;71900301;1529793,638
-70,6418;-33,4494;40;61197309;1529932,725
-70,65894;-33,45628;50;76500000;1530000
-70,64865;-33,46894;44;67321949;1530044,295
-70,63428;-33,45389;47;71914232;1530090,043
-70,63437;-33,45389;47;71914232;1530090,043
-70,6419;-33,4486;67;102528971;1530283,149
-70,6564;-33,4356;54;82635466;1530286,407
-70,63428;-33,45389;47;71925415;1530327,979
-70,63437;-33,45389;47;71925415;1530327,979
-70,65809;-33,45612;61;93353934;1530392,361
-70,6586;-33,453;42;64280298;1530483,286
-70,6299;-33,4554;70;107133830;1530483,286
-70,6299;-33,4554;70;107133830;1530483,286
-70,6619;-33,45341;37;56630469;1530553,216
-70,65641;-33,45354;49;75000000;1530612,245
-70,65492;-33,44729;49;75000000;1530612,245
-70,65641;-33,45354;49;75000000;1530612,245
-70,63923;-33,45878;49;75000000;1530612,245
-70,66081;-33,43633;49;75002534;1530663,959
-70,64839;-33,44717;35;53573824;1530680,686
-70,63437;-33,45389;47;71944127;1530726,106
-70,63428;-33,45389;47;71944127;1530726,106
-70,6565;-33,4401;65;99500000;1530769,231
-70,6565;-33,4401;65;99500000;1530769,231
-70,6287;-33,4558;70;107154557;1530779,386
-70,63437;-33,45389;47;71946750;1530781,915
-70,63428;-33,45389;47;71946750;1530781,915
-70,66067;-33,43601;49;75009047;1530796,878
-70,6559;-33,4366;54;82663572;1530806,889
-70,63428;-33,45389;47;71949371;1530837,681
-70,63437;-33,45389;47;71949371;1530837,681
-70,642;-33,46912;47;71951396;1530880,766
-70,6601;-33,4546;47;71958955;1531041,596
-70,64255;-33,45245;52;79620287;1531159,365
-70,65878;-33,43583;33;50528391;1531163,364
-70,6373;-33,4464;59;90339082;1531170,881
-70,65493;-33,43653;35;53592828;1531223,657
-70,6498;-33,4659;40;61249399;1531234,975
-70,65641;-33,45354;32;49000000;1531250
-70,654105;-33,436235;60;91878399;1531306,65
-70,659;-33,4359;28;42877355;1531334,107
-70,65508;-33,44797;41;62785667;1531357,732
-70,6469;-33,4483;50;76568693;1531373,86
-70,63428;-33,45389;47;71983930;1531572,979
-70,63437;-33,45389;47;71983930;1531572,979
-70,64839;-33,44717;35;53606653;1531618,657
-70,63428;-33,45389;47;71987715;1531653,511
-70,63437;-33,45389;47;71987715;1531653,511
-70,60029;-33,52161;63;96501312;1531766,857
-70,6611;-33,4533;47;71997878;1531869,745
-70,6587;-33,4345;47;72000000;1531914,894
-70,6587;-33,4345;47;72000000;1531914,894
-70,64484;-33,44847;47;72000000;1531914,894
-70,6587;-33,4345;47;72000000;1531914,894
-70,64484;-33,44847;47;72000000;1531914,894
-70,65494;-33,44954;47;72000000;1531914,894
-70,6373;-33,4464;59;90387382;1531989,525
-70,6472;-33,4484;59;90395849;1532133,034
-70,63437;-33,45389;47;72011828;1532166,553
-70,63428;-33,45389;47;72011828;1532166,553
-70,64981;-33,46588;40;61287972;1532199,3
-70,64865;-33,46894;44;67418927;1532248,341
-70,66326;-33,45669;62;95000000;1532258,065
-70,65851;-33,43381;30;45968361;1532278,7
-70,6382;-33,448;59;90407537;1532331,136
-70,64484;-33,44847;47;72020322;1532347,277
-70,64839;-33,44717;35;53634316;1532409,029
-70,6509;-33,4504;40;61298369;1532459,225
-70,65068;-33,45112;66;101166879;1532831,5
-70,63527;-33,44887;33;50583852;1532844
-70,6771;-33,44;49;75110421;1532865,735
-70,65494269;-33,4495394;42;64381944;1532903,429
-70,647;-33,4467;47;72047500;1532925,532
-70,65494;-33,44858;33;50586706;1532930,485
-70,67086;-33,4543;46;70519382;1533030,043
-70,67121;-33,44716;60;91985688;1533094,8
-70,63334;-33,45123;42;64392313;1533150,31
-70,6565;-33,43668;45;69000000;1533333,333
-70,63959;-33,44808;39;59800000;1533333,333
-70,67057;-33,43876;30;46000000;1533333,333
-70,655;-33,453;30;46000000;1533333,333
-70,659;-33,4565;60;92000000;1533333,333
-70,65011;-33,44422;30;46000000;1533333,333
-70,65302;-33,44985;30;46000000;1533333,333
-70,64279;-33,44343;75;115000000;1533333,333
-70,65826;-33,43209;60;92000000;1533333,333
-70,6483;-33,4406;45;69000000;1533333,333
-70,65826;-33,43209;60;92000000;1533333,333
-70,64884;-33,47575;45;69000000;1533333,333
-70,6488419;-33,4757462;45;69000000;1533333,333
-70,65826;-33,43209;60;92000000;1533333,333
-70,63063;-33,45367;40;61335122;1533378,05
-70,6571;-33,43537;40;61335487;1533387,175
-70,6397;-33,4494;32;49071005;1533468,906
-70,63428;-33,45389;47;72073356;1533475,66
-70,63437;-33,45389;47;72073356;1533475,66
-70,6400146;-33,4507217;32;49079739;1533741,844
-70,64;-33,4507;32;49079740;1533741,875
-70,64001;-33,45072;32;49079740;1533741,875
-70,64;-33,4507;32;49079740;1533741,875
-70,63786;-33,44784;45;69020043;1533778,733
-70,6601;-33,4546;47;72087729;1533781,468
-70,63374;-33,44495;84;128847028;1533893,19
-70,66697;-33,45448;65;99706440;1533945,231
-70,63356;-33,45472;46;70569959;1534129,543
-70,66125;-33,4382;41;62900000;1534146,341
-70,6319;-33,4535;39;59832216;1534159,385
-70,632;-33,4535;45;69037875;1534175
-70,65714;-33,43341;58;88990737;1534323,052
-70,63097;-33,45316;39;59845180;1534491,795
-70,63334;-33,45123;42;64455933;1534665,071
-70,63562;-33,44988;72;110520563;1535007,819
-70,6425;-33,4477;62;95210120;1535647,097
-70,6448;-33,44842;56;86000000;1535714,286
-70,6448;-33,44842;56;86000000;1535714,286
-70,6447672;-33,4484101;56;86000000;1535714,286
-70,6437;-33,4477;56;86000000;1535714,286
-70,6436737;-33,4477472;56;86000000;1535714,286
-70,66;-33,4338;45;69108365;1535741,444
-70,675;-33,4431;60;92145863;1535764,383
-70,64245462;-33,44766099;62;95231625;1535993,952
-70,6599;-33,4382;32;49154176;1536068
-70,647;-33,4467;34;52227742;1536110,059
-70,69212;-33,44193;52;79885199;1536253,827
-70,65641;-33,45354;32;49160546;1536267,063
-70,6357;-33,4497;58;89112235;1536417,845
-70,65714;-33,43659;82;125991886;1536486,415
-70,65653;-33,45568;52;79900000;1536538,462
-70,6568;-33,4403;82;126000000;1536585,366
-70,6568;-33,4403;82;126000000;1536585,366
-70,6568;-33,4403;82;126000000;1536585,366
-70,64971;-33,44915;32;49173188;1536662,125
-70,65072;-33,45045;32;49173188;1536662,125
-70,65072;-33,45045;32;49173188;1536662,125
-70,65072;-33,45045;32;49173188;1536662,125
-70,6571;-33,4335;65;99900000;1536923,077
-70,64204;-33,44741;54;83000000;1537037,037
-70,66327;-33,45008;54;83000000;1537037,037
-70,64085;-33,44902;70;107597891;1537112,729
-70,6458;-33,4483;50;76855637;1537112,74
-70,65494;-33,44954;57;87617506;1537149,228
-70,65714;-33,43659;82;126069092;1537427,951
-70,64001;-33,45072;47;72260429;1537455,936
-70,64457;-33,44325;80;123000000;1537500
-70,64457;-33,44325;80;123000000;1537500
-70,6429;-33,4506;57;87642393;1537585,842
-70,634;-33,44824;57;87642393;1537585,842
-70,6487666;-33,4489699;44;67654692;1537606,636
-70,6587;-33,4345;45;69201864;1537819,2
-70,63688;-33,44749;57;87669112;1538054,596
-70,656;-33,4357;33;50758757;1538144,152
-70,675;-33,4431;68;104596146;1538178,618
-70,65494;-33,44954;42;64605363;1538222,929
-70,63688;-33,44749;57;87680422;1538253,018
-70,63688;-33,44749;57;87680798;1538259,614
-70,63688;-33,44749;57;87691785;1538452,368
-70,65944;-33,44189;52;80000000;1538461,538
-70,6518;-33,4518;52;80000000;1538461,538
-70,648;-33,44582;39;60000000;1538461,538
-70,63806;-33,44889;39;60000000;1538461,538
-70,6401;-33,4472;52;80000000;1538461,538
-70,665;-33,4485;52;80000000;1538461,538
-70,5265;-33,4061;52;80000000;1538461,538
-70,6354;-33,4482;52;80000000;1538461,538
-70,635354;-33,4482166;52;80000000;1538461,538
-70,65944;-33,44189;52;80001704;1538494,308
-70,65588;-33,43575;32;49233441;1538545,031
-70,63688;-33,44749;57;87697377;1538550,474
-70,6557;-33,4366;54;83082275;1538560,648
-70,6603;-33,453;47;72313004;1538574,553
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601028;-33,4334068;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601;-33,43341;29;44622623;1538711,138
-70,6601028;-33,4334068;29;44622623;1538711,138
-70,6601;-33,43341;29;44623622;1538745,586
-70,63688;-33,44749;57;87708682;1538748,807
-70,64001;-33,45072;47;72329326;1538921,83
-70,6399;-33,4481;47;72329326;1538921,83
-70,63688;-33,44749;57;87719989;1538947,175
-70,6692655;-33,4488897;38;58480265;1538954,342
-70,63688;-33,44749;57;87725805;1539049,211
-70,637893;-33,448736;61;93890335;1539185,82
-70,6379;-33,4487;61;93893347;1539235,197
-70,63688;-33,44749;57;87736951;1539244,754
-70,63374;-33,44495;84;129302654;1539317,31
-70,6541;-33,4362;60;92361598;1539359,967
-70,63688;-33,44749;57;87748262;1539443,193
-70,63688;-33,44749;57;87748492;1539447,228
-70,63428;-33,45389;47;72359649;1539567
-70,63688;-33,44749;57;87765230;1539740,877
-70,64151;-33,45027;45;69293346;1539852,133
-70,63437;-33,45389;47;72373648;1539864,851
-70,63428;-33,45389;47;72373648;1539864,851
-70,63688;-33,44749;57;87776544;1539939,368
-70,64259;-33,44769;38;58517696;1539939,368
-70,64981;-33,46588;40;61599966;1539999,15
-70,62294;-33,47612;50;77000000;1540000
-70,65809;-33,45612;50;77000000;1540000
-70,6567;-33,434;50;77000000;1540000
-70,6566991;-33,4340339;50;77000000;1540000
-70,628601;-33,4309734;50;77000000;1540000
-70,656381;-33,435578;54;83160011;1540000,204
-70,63688;-33,44749;57;87787859;1540137,877
-70,65641;-33,45354;35;53906813;1540194,657
-70,64049;-33,44458;35;53906813;1540194,657
-70,6404953;-33,4445763;35;53906813;1540194,657
-70,6633;-33,4514;76;117058023;1540237,145
-70,6564;-33,4356;54;83173405;1540248,241
-70,65715;-33,44339;54;83176087;1540297,907
-70,63688;-33,44749;57;87799176;1540336,421
-70,6565;-33,43668;87;134033922;1540619,793
-70,66;-33,4338;45;69331290;1540695,333
-70,6675;-33,4298;34;52384509;1540720,853
-70,63688;-33,44749;57;87827475;1540832,895
-70,65373;-33,44809;35;53933780;1540965,143
-70,65928;-33,43584;28;43147024;1540965,143
-70,6592789;-33,4358368;28;43147024;1540965,143
-70,6306;-33,454;70;107867560;1540965,143
-70,64796;-33,44696;35;53933780;1540965,143
-70,6479568;-33,4469643;35;53933780;1540965,143
-70,6601;-33,4546;47;72427340;1541007,234
-70,63688;-33,44749;57;87838797;1541031,526
-70,63395;-33,45291;38;58559533;1541040,342
-70,64899;-33,44583;40;61641688;1541042,2
-70,6601482;-33,4546228;47;72429687;1541057,17
-70,6600516;-33,4530653;47;72429687;1541057,17
-70,6399604;-33,4480473;47;72429687;1541057,17
-70,65532;-33,44836;50;77057458;1541149,16
-70,67086;-33,4543;44;67814420;1541236,818
-70,66015;-33,45462;47;72439017;1541255,681
-70,6727;-33,4405;40;61655604;1541390,1
-70,65822;-33,43316;24;37000000;1541666,667
-70,65111;-33,44745;40;61669521;1541738,025
-70,63688;-33,44749;57;87879572;1541746,877
-70,6564;-33,4356;54;83255580;1541770
-70,65715;-33,44339;54;83255580;1541770
-70,6428;-33,4468;64;98682876;1541919,938
-70,64259;-33,44769;38;58596782;1542020,579
-70,6557;-33,4355;33;50886928;1542028,121
-70,6309;-33,4532;69;106400000;1542028,986
-70,6309;-33,4532;69;106400000;1542028,986
-70,6309;-33,4532;69;106400000;1542028,986
-70,65715;-33,44339;54;83270411;1542044,648
-70,642;-33,46912;38;58600000;1542105,263
-70,64981;-33,46588;40;61685430;1542135,75
-70,63453;-33,44731;32;49349409;1542169,031
-70,63688;-33,44749;57;87908841;1542260,368
-70,63341;-33,45559;33;50894852;1542268,242
-70,63688;-33,44749;57;87920551;1542465,807
-70,6586;-33,4358;45;69417813;1542618,067
-70,6334;-33,44925;38;58623277;1542717,816
-70,63688;-33,44749;57;87938120;1542774,035
-70,66015;-33,45462;47;72512924;1542828,17
-70,63387;-33,44837;35;54000000;1542857,143
-70,63996;-33,44631;70;108000000;1542857,143
-70,65963;-33,44217;35;54000000;1542857,143
-70,64;-33,4456;70;108000000;1542857,143
-70,6399967;-33,4455534;70;108000000;1542857,143
-70,64;-33,4456;70;108000000;1542857,143
-70,6399967;-33,4455534;70;108000000;1542857,143
-70,6406;-33,4443;70;108000000;1542857,143
-70,640619;-33,4442911;70;108000000;1542857,143
-70,642;-33,4483;35;54000000;1542857,143
-70,6399;-33,4464;70;108000000;1542857,143
-70,64259;-33,44769;38;58629318;1542876,789
-70,64127;-33,45047;50;77146907;1542938,14
-70,6305;-33,4525;50;77146907;1542938,14
-70,63688;-33,44749;57;87961549;1543185,07
-70,65887;-33,43441;29;44752892;1543203,172
-70,65049;-33,43755;42;64826417;1543486,119
-70,63688;-33,44749;57;87979126;1543493,439
-70,63688;-33,44749;57;87980359;1543515,07
-70,64271;-33,44461;40;61745350;1543633,75
-70,6357;-33,4497;58;89531402;1543644,862
-70,64206;-33,44895;58;89531402;1543644,862
-70,65715;-33,44339;54;83359455;1543693,611
-70,63688;-33,44749;57;87990845;1543699,035
-70,63688;-33,44749;57;87997406;1543814,14
-70,6470017;-33,4484864;86;132787759;1544043,709
-70,63688;-33,44749;57;88014457;1544113,281
-70,63083;-33,45321;50;77217217;1544344,34
-70,6605;-33,446;35;54055017;1544429,057
-70,65353;-33,44912;45;69500000;1544444,444
-70,67086;-33,4543;44;67956709;1544470,659
-70,64103;-33,44818;38;58691318;1544508,368
-70,63935;-33,44772;27;41702006;1544518,741
-70,6649;-33,4484;44;67962874;1544610,773
-70,6472;-33,4484;59;91137187;1544698,085
-70,64478;-33,44842;44;67970000;1544772,727
-70,67086;-33,4543;44;67974335;1544871,25
-70,67086;-33,4543;44;67979342;1544985,045
-70,6304;-33,4532;69;106622200;1545249,275
-70,67086;-33,4543;44;67993605;1545309,205
-70,6333;-33,4409;110;169999275;1545447,955
-70,65689;-33,4371;33;51000000;1545454,545
-70,65532;-33,43874;33;51000000;1545454,545
-70,65489;-33,44734;55;85000000;1545454,545
-70,656;-33,4357;33;51000000;1545454,545
-70,656;-33,4357;33;51000000;1545454,545
-70,65269;-33,44736;110;170000000;1545454,545
-70,66251;-33,45226;55;85000000;1545454,545
-70,64718;-33,44915;55;85000000;1545454,545
-70,6542;-33,4365;55;85000000;1545454,545
-70,65689;-33,4371;33;51000000;1545454,545
-70,65714;-33,43659;82;126744383;1545663,207
-70,65944;-33,44189;68;105106769;1545687,779
-70,6488;-33,449;44;68010497;1545693,114
-70,6412;-33,4365;160;247312911;1545705,694
-70,65944;-33,44189;52;80384058;1545847,269
-70,65715;-33,44339;54;83478328;1545894,963
-70,63354;-33,44485;75;115957627;1546101,693
-70,64469;-33,44851;44;68028569;1546103,841
-70,6515;-33,4612;43;66500000;1546511,628
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,63688;-33,44749;58;89700000;1546551,724
-70,66036;-33,44048;55;85061807;1546578,309
-70,6471939;-33,4504776;34;52585435;1546630,441
-70,65424;-33,45104;50;77334981;1546699,62
-70,6759;-33,4399;37;57231753;1546804,135
-70,64483;-33,44828;32;49500000;1546875
-70,65101;-33,44793;32;49500000;1546875
-70,65101;-33,44793;32;49500000;1546875
-70,642;-33,46912;32;49500000;1546875
-70,6436;-33,448;44;68069281;1547029,114
-70,6324;-33,4474;51;78900000;1547058,824
-70,642;-33,46912;32;49509423;1547169,469
-70,65724;-33,45291;53;82000000;1547169,811
-70,65411;-33,44781;53;82000000;1547169,811
-70,63334;-33,45123;42;64981303;1547173,881
-70,6457;-33,4505;55;85100000;1547272,727
-70,65714;-33,43659;33;51060450;1547286,364
-70,6507187;-33,4504509;42;64990204;1547385,81
-70,65072;-33,45045;42;64990205;1547385,833
-70,6398;-33,447;45;69636989;1547488,644
-70,65715;-33,44339;54;83567594;1547548,037
-70,6532;-33,44779;42;65000000;1547619,048
-70,66607;-33,43034;42;65000000;1547619,048
-70,6413;-33,4505;42;65000000;1547619,048
-70,63738;-33,44848;62;95953783;1547641,661
-70,64112308;-33,43677313;104;160954860;1547642,885
-70,64085;-33,44902;67;103702763;1547802,433
-70,66499;-33,44849;43;66557157;1547840,86
-70,64718;-33,44915;43;66557700;1547853,488
-70,63781;-33,44553;68;105259264;1547930,353
-70,65893;-33,43608;42;65017367;1548032,548
-70,62747;-33,46652;42;65017892;1548045,048
-70,6581;-33,439;69;106817933;1548085,986
-70,65715;-33,44339;54;83597359;1548099,241
-70,65715;-33,44339;54;83597359;1548099,241
-70,65499;-33,44891;54;83597359;1548099,241
-70,65715;-33,44339;54;83597359;1548099,241
-70,6571503;-33,4433937;54;83597359;1548099,241
-70,63587;-33,44607;54;83597359;1548099,241
-70,6358643;-33,446064;54;83597359;1548099,241
-70,65715;-33,44339;54;83597359;1548099,241
-70,6571503;-33,4433937;54;83597359;1548099,241
-70,64981;-33,46588;40;61924502;1548112,55
-70,64085;-33,44902;67;103735916;1548297,254
-70,63796;-33,4466;32;49547845;1548370,156
-70,63334;-33,45123;42;65031608;1548371,619
-70,6329;-33,4552;62;96000000;1548387,097
-70,6487;-33,4467;31;48000000;1548387,097
-70,642;-33,46912;31;48000000;1548387,097
-70,649;-33,448;31;48000000;1548387,097
-70,6489;-33,4472;31;48000000;1548387,097
-70,6489492;-33,4471664;31;48000000;1548387,097
-70,65451;-33,44971;31;48000000;1548387,097
-70,6489;-33,4472;31;48000000;1548387,097
-70,6489492;-33,4471664;31;48000000;1548387,097
-70,64206;-33,44895;58;89808519;1548422,741
-70,66;-33,4338;45;69681908;1548486,844
-70,675;-33,4431;68;105305705;1548613,309
-70,64908;-33,44574;41;63500000;1548780,488
-70,642;-33,46912;90;139390784;1548786,489
-70,6416;-33,4498;55;85187660;1548866,545
-70,63334;-33,45123;42;65052579;1548870,929
-70,64172;-33,44898;58;89836789;1548910,155
-70,6588;-33,4338;55;85193161;1548966,564
-70,62698;-33,46662;51;79000000;1549019,608
-70,63437;-33,45389;47;72810603;1549161,766
-70,63428;-33,45389;47;72810603;1549161,766
-70,6601;-33,4531;47;72810603;1549161,766
-70,642;-33,46912;47;72810603;1549161,766
-70,64;-33,448;47;72810603;1549161,766
-70,63428;-33,45389;47;72810603;1549161,766
-70,63437;-33,45389;47;72810603;1549161,766
-70,6342773;-33,4538956;47;72810603;1549161,766
-70,6343689;-33,4538956;47;72810603;1549161,766
-70,66015;-33,45462;47;72810613;1549161,979
-70,64172;-33,44898;58;89857066;1549259,759
-70,63566327;-33,44974679;58;89866463;1549421,776
-70,67086;-33,4543;44;68177953;1549498,932
-70,64172;-33,44898;58;89874451;1549559,5
-70,64169;-33,43645;297;460221202;1549566,337
-70,6605;-33,446;35;54236501;1549614,314
-70,65919;-33,43593;31;48039324;1549655,613
-70,6288;-33,46126;54;83684152;1549706,519
-70,65929;-33,43417;64;99185102;1549767,219
-70,6381;-33,4478;60;92990000;1549833,333
-70,6381;-33,4478;60;92990000;1549833,333
-70,64172;-33,44898;58;89894740;1549909,31
-70,65021122;-33,43837983;45;69747106;1549935,689
-70,6471972;-33,4504786;45;69747106;1549935,689
-70,6304;-33,4532;69;106945808;1549939,246
-70,6389;-33,4457;60;93000000;1550000
-70,63959;-33,44808;40;62000000;1550000
-70,6382;-33,448;60;93000000;1550000
-70,64907;-33,46526;40;62000000;1550000
-70,64531;-33,44688;50;77500000;1550000
-70,6548;-33,4448;60;93000000;1550000
-70,65358;-33,46713;40;62000000;1550000
-70,642;-33,46912;60;93000000;1550000
-70,64172;-33,44898;58;89912132;1550209,172
-70,66499;-33,44849;43;66659731;1550226,302
-70,66499;-33,44849;43;66664702;1550341,907
-70,67087;-33,44645;60;93030491;1550508,183
-70,64085;-33,44902;67;103885348;1550527,582
-70,65695;-33,43669;38;58921707;1550571,237
-70,65493;-33,43653;36;55821811;1550605,861
-70,6348;-33,44915;30;46518176;1550605,867
-70,6348;-33,44915;30;46518176;1550605,867
-70,6348;-33,44915;30;46518176;1550605,867
-70,6348;-33,44915;30;46518176;1550605,867
-70,6348;-33,44915;30;46518176;1550605,867
-70,64266;-33,45205;30;46518176;1550605,867
-70,64266;-33,45205;30;46518176;1550605,867
-70,64049;-33,44458;66;102346502;1550704,576
-70,6324;-33,4474;55;85292252;1550768,218
-70,64478;-33,44842;37;57380303;1550819
-70,650841;-33,45044444;28,54;44262586;1550896,496
-70,65432;-33,43545;60;93060340;1551005,667
-70,64259;-33,44769;38;58938807;1551021,237
-70,6498;-33,4503;58;89968222;1551176,241
-70,62975;-33,46602;60;93072337;1551205,617
-70,66588;-33,43492;36;55857801;1551605,583
-70,63374;-33,44495;84;130337222;1551633,595
-70,6403;-33,4505;58;90000000;1551724,138
-70,6744;-33,4549;29;45000000;1551724,138
-70,6662;-33,4433;58;90000000;1551724,138
-70,66623577;-33,44332434;58;90000000;1551724,138
-70,65476;-33,44893;70;108623498;1551764,257
-70,6419525;-33,4462395;53;82249014;1551868,189
-70,64195;-33,44624;53;82249015;1551868,208
-71,0986;-34,0323;60;93114726;1551912,1
-70,65641;-33,45354;87;135019949;1551953,437
-70,6771;-33,44;58;90025965;1552171,81
-70,657;-33,4368;60;93150849;1552514,15
-70,6431;-33,4498;30;46578178;1552605,933
-70,64019;-33,44613;57;88500000;1552631,579
-70,6427;-33,452;38;59000000;1552631,579
-70,6427;-33,452;38;59000000;1552631,579
-70,64796;-33,44227;38;59000000;1552631,579
-70,655;-33,46401;33;51237091;1552639,121
-70,6541;-33,43623;58;90056273;1552694,362
-70,6425;-33,4477;62;96270422;1552748,742
-70,6771;-33,44;58;90060855;1552773,362
-70,65705;-33,4533;36;55904402;1552900,056
-70,65319;-33,44913;36;55904402;1552900,056
-70,65399;-33,43761;36;55904402;1552900,056
-70,6427;-33,4521;30;46590010;1553000,333
-70,6396387;-33,44920612;57;88525173;1553073,211
-70,6569546;-33,4366947;38;59016782;1553073,211
-70,65705;-33,4533;36;55911623;1553100,639
-70,65705;-33,4533;36;55911930;1553109,167
-70,63997;-33,44928;47;73000000;1553191,489
